2.862200881,1,1,5,2,0,0,1,0,282984.2042,1677644.465
3.64701525,1,1,5,2,0,0,1,0,282984.2042,1677644.465
3.433664572,1,1,5,2,0,0,1,0,282984.2042,1677644.465
2.862200881,1,1,5,2,0,0,1,0,282984.2042,1677644.465
2.869034621,0,1,25,1,0,0,1,0,282413.4185,1675314.046
2.836150204,1,0,5,3,0,1,0,0,287449.5434,1671402.677
2.670002133,1,1,19,2,0,1,0,0,285247.2922,1678147.108
2.369308725,1,0,2,2,0,0,1,0,277407.4456,1665253.929
2.392425797,1,1,2,2,0,0,1,0,277407.4456,1665253.929
3.476923092,1,1,15,1,0,0,0,1,280113.0188,1677451.888
3.022860941,1,1,42,2,0,1,0,0,284419.793,1678181.898
2.785011242,1,1,36,2,0,1,0,0,282196.0505,1674073.535
2.584751985,1,1,37,1,0,1,0,0,280259.4111,1674444.385
3.445214267,1,1,23,2,0,1,0,0,282330.1261,1678090.193
2.683757509,1,1,8,3,0,1,0,0,285517.5841,1678411.02
2.693274916,1,1,15,2,0,0,1,0,282090.4807,1678661.662
2.456164181,1,0,4,3,0,0,1,0,279307.2949,1670801.311
2.526528324,1,1,35,2,0,1,0,0,280868.3468,1671902.599
2.439734931,1,0,10,1,0,0,1,0,279997.6839,1674392.585
3.981362484,1,1,7,2,0,1,0,0,285138.7258,1675429.476
2.577181926,1,1,6,2,0,0,1,0,280101.4315,1679023.659
2.985681938,1,0,3,3,0,1,0,0,279145.0868,1667201.819
3.786006165,1,1,4,1,0,0,1,0,279950.8636,1676422.698
3.134624272,1,1,12,1,0,0,1,0,280610.2691,1675760.762
2.474856314,1,0,6,2,0,0,1,0,280101.4315,1679023.659
3.23317313,1,1,4,2,0,0,1,0,282810.3765,1675011.637
2.63188884,1,1,5,1,0,1,0,0,278934.8032,1673837.057
3.320710131,1,1,9,1,0,1,0,0,281333.6141,1676019.446
2.613739522,1,1,6,2,0,0,1,0,283465.5487,1677610.868
2.888703701,1,1,17,2,0,1,0,0,283216.5206,1677690.753
2.583997552,1,1,24,3,0,1,0,0,284382.1364,1672929.881
3.084658483,1,1,51,1,0,0,1,0,278005.4568,1674189.453
3.154017253,0,1,54,1,0,0,0,0,277885.1669,1676388.236
2.558002205,1,0,5,1,0,1,0,0,279139.7063,1672713.146
3.109060959,1,1,26,2,0,1,0,0,283684.9512,1677736.284
3.188828904,0,0,6,2,0,0,1,0,284157.1427,1677910.184
3.343568269,1,1,32,1,0,0,1,0,281643.9099,1677773.968
3.03783345,1,1,38,3,0,1,0,0,277981.7625,1669434.559
3.253856794,1,1,22,2,0,0,1,0,278545.7127,1665919.188
2.565718293,1,1,10,2,0,1,0,0,283895.2222,1677867.573
3.387436466,1,1,9,3,0,1,0,0,276017.3098,1667698.881
3.2820384,1,1,48,1,0,0,1,0,280854.873,1677273.186
2.656756907,1,1,9,1,0,0,1,0,282405.9,1676482.91
2.59076704,1,1,19,3,0,1,0,0,276259.7814,1667930.506
2.664446564,1,1,19,3,0,1,0,0,276259.7814,1667930.506
2.431857429,1,0,5,3,0,1,0,0,286938.9157,1678928.827
2.658159431,1,1,43,1,0,1,0,0,283119.3347,1677386.829
3.453789832,1,1,38,1,0,1,0,0,279353.2452,1676491.852
2.50389195,1,0,20,1,0,0,1,0,278374.9696,1673749.181
2.738902665,1,1,20,1,0,0,1,0,278374.9696,1673749.181
3.542986254,0,1,9,2,0,0,1,0,280766.4123,1673783.474
2.7047113,1,1,3,1,0,1,0,0,280959.5493,1674456.512
2.516082267,1,1,38,2,0,1,0,0,282182.3007,1682199.579
2.566486637,1,1,4,3,0,1,0,0,284163.8175,1672809.288
2.72719902,1,1,22,1,0,0,1,0,280774.5714,1677675.677
3.378951773,1,1,24,1,0,1,0,0,281733.4574,1678500.279
2.884800713,1,1,39,1,0,1,0,0,283308.0849,1677468.262
2.69597762,1,1,8,2,0,1,0,0,283668.1899,1673448.565
2.622492313,1,1,7,2,0,1,0,0,284437.5073,1678122.174
3.683112859,1,1,34,1,0,1,0,0,277884.504,1675880.585
2.63188884,1,1,5,3,0,1,0,0,285711.9934,1677974.976
2.816007343,1,1,1,1,0,0,1,0,278564.8045,1674006.764
3.476304854,1,1,37,2,0,0,1,0,277715.4291,1673025.284
2.613739522,1,1,6,2,0,0,1,0,283465.5487,1677610.868
3.6412636,1,1,26,1,0,0,1,0,280817.6678,1676508.412
3.056827373,1,1,11,1,0,0,0,1,280901.0693,1676312.257
2.555675721,1,0,18,2,0,1,0,0,280921.6189,1670741.791
2.60194867,1,1,21,1,0,1,0,0,282237.2024,1676990.952
2.500615943,1,0,4,3,0,1,0,0,286380.1209,1674223.661
3.357941873,0,1,47,1,0,0,0,0,278210.923,1676194.844
3.333275365,1,1,5,1,0,0,0,1,278819.8901,1673955.568
2.838493497,1,1,5,1,0,0,0,1,283468.003,1676440.206
3.283914221,1,1,5,1,0,0,0,1,283468.003,1676440.206
2.738256043,1,1,17,3,0,1,0,0,279566.4926,1670293.414
3.098740024,1,1,11,1,0,0,1,0,282629.7101,1676098.134
2.376764491,1,1,23,3,0,1,0,0,287849.1552,1679431.783
2.60046499,1,1,41,1,0,1,0,0,282211.4314,1676241.886
2.677590994,1,1,19,3,0,1,0,0,283810.6629,1673582.921
2.788092909,1,1,37,1,0,1,0,0,281937.1648,1677146.202
2.4176979,1,0,7,3,0,1,0,0,277963.8054,1669440.812
2.816007343,1,1,14,1,0,0,1,0,282040.8918,1676357.833
3.076390177,0,1,5,1,0,0,1,0,280486.9949,1677742.578
3.502549876,1,1,29,1,0,0,1,0,279627.9619,1676640.383
2.754297452,1,1,41,1,0,0,1,0,278675.5159,1676610.201
3.116178427,1,1,42,2,0,1,0,0,284587.4843,1677742.553
3.018471761,1,1,3,1,0,0,1,0,278529.2646,1674745.604
2.669309373,1,1,4,2,0,0,1,0,284897.6471,1676589.562
2.564179831,1,1,2,1,0,0,1,0,279515.6952,1675427.615
3.153590358,1,1,3,1,0,0,1,0,281385.5074,1678520.669
2.872999508,1,1,27,1,0,1,0,0,278504.7743,1675916.548
2.517696473,1,0,20,3,0,1,0,0,286636.6687,1674802.873
2.63188884,1,1,5,1,0,1,0,0,278934.8032,1673837.057
2.779440197,1,1,34,1,0,1,0,0,279903.2151,1676084.657
3.335413641,1,1,3,2,0,0,1,0,284952.0213,1678454.151
3.210440346,1,1,5,1,0,0,0,1,281105.2926,1676109.539
3.973306234,1,1,5,1,0,0,0,1,281105.2926,1676109.539
3.525772116,0,1,29,1,0,0,1,0,281485.2038,1677472.466
3.5085559,1,0,11,2,0,1,0,0,281750.1445,1674066.399
3.513930652,1,1,3,3,0,1,0,0,276181.3039,1666931.977
2.376764491,1,1,23,3,0,1,0,0,287922.8158,1679469.91
2.735016649,1,1,41,2,0,1,0,0,280843.8479,1678033.38
3.235929579,1,1,40,1,0,1,0,0,280694.278,1677819.591
2.529720666,1,1,27,2,0,1,0,0,283935.8888,1674569.055
2.836150204,1,0,5,3,0,1,0,0,287449.5434,1671402.677
2.434490164,1,0,15,1,0,1,0,0,284685.1582,1676464.927
2.587011873,1,1,10,2,0,1,0,0,285188.2611,1679077.749
3.76514581,1,1,26,1,0,0,1,0,281662.1467,1677542.634
2.617395833,1,1,22,1,0,1,0,0,280180.7075,1674189.959
2.408745289,1,0,6,3,0,1,0,0,288274.8605,1678299.614
2.616665639,1,1,15,2,0,0,1,0,282668.6273,1673577.229
2.803360381,1,1,25,1,0,0,1,0,281555.2049,1674454.958
3.444895237,1,1,25,1,0,0,1,0,281555.2049,1674454.958
2.595254707,0,1,3,1,0,0,1,0,282665.3727,1675987.098
2.69934576,1,1,2,1,0,0,1,0,282307.9379,1675590.536
2.676903472,1,0,5,3,0,1,0,0,288261.3991,1675992.043
3.347093123,1,0,3,3,0,1,0,0,276181.3039,1666931.977
2.691920819,1,1,26,1,0,1,0,0,281288.4796,1677597.411
2.568788134,1,1,32,2,0,0,1,0,282378.3233,1678010.534
2.68716699,1,1,15,1,0,0,1,0,282606.0616,1675490.984
2.596746132,1,1,3,1,0,0,1,0,280157.0875,1677903.475
2.413231613,1,0,4,3,0,1,0,0,287515.2179,1678917.376
3.216873822,1,1,27,3,0,1,0,0,287164.3619,1679135.079
3.216071898,1,1,29,2,0,1,0,0,283810.9208,1677865.153
2.440606391,1,0,10,1,0,1,0,0,281355.6713,1675310.223
3.447762851,1,1,3,3,0,1,0,0,276181.3039,1666931.977
3.169265324,1,1,5,1,0,0,0,1,280877.2541,1677723.974
2.831447079,1,1,26,1,0,0,1,0,280608.5287,1677655.771
3.354804342,0,1,40,1,0,0,1,0,281121.092,1677387.192
2.554899022,1,1,35,3,0,1,0,0,284277.8198,1673610.809
2.511223958,1,0,6,3,0,1,0,0,286590.2337,1679254.212
2.782539053,1,1,37,2,0,0,1,0,277715.4291,1673025.284
2.59076704,1,1,22,2,0,0,1,0,285551.4112,1680025.98
3.813307032,1,1,4,2,0,0,0,1,283056.0492,1675214.869
3.353057006,1,1,5,1,0,0,0,1,277881.1796,1674652.457
2.660259537,1,1,38,1,0,1,0,0,283235.7482,1677424.812
2.436241478,1,0,15,3,0,1,0,0,287668.836,1679326.159
3.322154174,1,1,24,1,0,0,1,0,281728.1163,1674669.878
3.810654511,1,1,5,2,0,0,1,0,278122.1589,1672920.298
3.800867956,1,1,22,1,0,0,1,0,281925.81,1675760.029
2.915606229,1,1,3,2,0,0,0,1,282146.3321,1677918.722
3.85672169,1,1,16,3,0,1,0,0,276254.4366,1667798.869
2.577181926,1,1,6,2,0,0,1,0,280101.4315,1679023.659
2.762538386,1,1,38,1,0,1,0,0,278321.479,1675914.208
2.519308077,1,0,18,1,0,0,1,0,276006.8284,1669135.527
2.777576264,1,1,18,1,0,0,1,0,276006.8284,1669135.527
2.985681938,1,0,3,3,0,1,0,0,279145.0868,1667201.819
2.636196097,1,1,11,1,0,0,1,0,280846.2512,1676232.047
2.595254707,1,0,4,2,0,1,0,0,282466.9737,1678110.853
2.68988623,1,1,39,1,0,1,0,0,278021.9031,1675220.376
2.786245049,1,1,3,2,0,0,0,1,284925.9052,1676992.423
3.26499576,1,1,3,2,0,0,0,1,284925.9052,1676992.423
2.725235026,1,1,33,3,0,1,0,0,287578.2394,1679473.355
2.909084467,1,1,19,1,0,1,0,0,284665.8418,1676750.073
2.717340248,1,1,4,1,0,0,1,0,278983.2196,1674189.495
3.424913908,1,1,7,1,0,0,1,0,281548.4514,1676148.527
2.842581094,1,1,20,1,0,0,1,0,283314.6552,1676657.918
2.595254707,1,1,10,2,0,1,0,0,283574.1977,1678017.694
2.917230045,1,1,45,1,0,0,1,0,280118.2154,1676686.852
3.283539338,1,1,2,1,0,0,1,0,279515.6952,1675427.615
2.603430152,1,1,10,2,0,0,1,0,280133.4119,1671011.169
3.2820384,1,1,5,1,0,0,1,0,280630.0091,1676076.735
2.592265168,1,1,26,3,0,1,0,0,287385.1629,1675736.999
2.54709867,1,1,19,2,0,1,0,0,280162.4411,1671229.057
3.434632158,0,1,6,1,0,0,0,1,280639.5751,1677379.061
2.77570885,1,1,20,1,0,0,0,1,280727.4631,1676044.942
3.176803048,0,1,8,1,0,0,1,0,280298.7637,1676620.384
3.55477647,1,1,11,1,0,0,0,1,282123.8564,1676478.694
2.946542029,1,1,11,1,0,0,0,1,282123.8564,1676478.694
3.361763312,1,1,16,1,0,0,1,0,281584.4363,1676149.605
2.668616132,1,1,16,1,0,0,1,0,281584.4363,1676149.605
3.954315918,1,1,28,3,0,1,0,0,279106.2594,1670823.237
2.446685437,1,0,8,3,0,1,0,0,286429.5091,1674640.384
2.444952334,1,1,24,3,0,1,0,0,286314.5629,1675012.764
2.504709277,1,1,38,3,0,1,0,0,289148.9076,1678082.538
2.637627737,1,1,30,3,0,1,0,0,279079.2565,1670593.017
2.859339649,1,1,40,2,0,1,0,0,280600.1078,1673720.118
3.411807561,1,1,5,2,0,0,1,0,283570.709,1678015.233
2.829677689,1,1,20,2,0,1,0,0,282383.2328,1674102.713
2.749192144,1,1,17,1,0,1,0,0,281661.241,1677551.615
3.064791809,1,1,2,3,0,1,0,0,283904.8819,1673040.881
2.947067102,1,1,12,1,0,0,1,0,278472.3436,1673992.492
2.931193752,1,1,1,1,0,0,1,0,278564.8045,1674006.764
2.60046499,1,1,41,1,0,1,0,0,282211.4314,1676241.886
3.374511116,1,1,7,1,0,0,1,0,284423.2697,1673934.576
3.276012016,1,1,8,2,0,1,0,0,281621.4123,1673774.778
3.25617161,0,1,6,1,0,0,1,0,281206.2237,1676884.522
3.305420426,1,1,10,1,0,0,1,0,282792.9971,1676015.999
2.416806237,1,1,22,3,0,1,0,0,288035.6721,1679547.366
2.558002205,1,0,5,1,0,1,0,0,279139.7063,1672713.146
2.457877977,1,1,11,1,0,1,0,0,280481.0218,1674610.293
3.512142276,1,1,15,1,0,0,1,0,282753.7844,1676617.211
2.577181926,1,1,6,2,0,0,1,0,280101.4315,1679023.659
3.73576304,1,1,3,1,1,0,0,0,278052.2092,1676153.707
3.1658969,1,1,4,1,0,0,0,1,280568.8747,1676135.574
2.484072969,1,1,13,2,0,1,0,0,281330.8787,1678828.97
2.611539301,1,1,31,2,0,0,1,0,284388.0583,1678535.985
2.436241478,1,0,8,3,0,1,0,0,287102.533,1674594.608
3.342508385,0,1,48,1,0,0,0,0,277549.2228,1676549.355
3.361763312,1,1,7,1,0,0,1,0,281706.1013,1675267.741
2.731766728,1,1,22,1,0,0,1,0,280593.453,1677373.611
2.614471854,1,1,36,2,0,1,0,0,275540.0926,1668109.227
2.512035317,1,1,40,2,0,1,0,0,284370.2105,1677921.646
2.985681938,1,1,6,1,0,1,0,0,279441.7011,1676398.341
2.423917378,1,0,10,3,0,1,0,0,275804.8297,1668201.698
2.652537491,1,1,23,1,0,1,0,0,285356.7599,1679946.774
3.547603867,1,1,8,2,0,0,1,0,280846.9718,1673706.23
3.359333178,0,1,15,1,0,0,1,0,278571.3652,1674061.78
2.426571073,1,0,8,2,0,1,0,0,281978.6139,1681750.606
2.893699548,1,1,27,2,0,1,0,0,284151.2053,1677876.184
2.500615943,1,1,36,3,0,1,0,0,288614.7972,1678104.493
2.376764491,1,1,23,3,0,1,0,0,287865.5806,1679480.349
2.818398258,1,1,23,2,0,1,0,0,286762.2983,1677819.796
2.387844937,1,0,16,2,0,1,0,0,281466.3586,1682115.661
3.234355396,1,1,3,3,0,0,1,0,275826.6228,1668173.411
2.656054906,1,1,10,2,0,1,0,0,284854.8015,1678521.494
2.516082267,1,1,4,3,0,1,0,0,284189.3086,1672649.573
2.599722324,1,1,41,1,0,1,0,0,282211.4314,1676241.886
2.903616985,1,0,10,3,0,1,0,0,276247.7914,1668713.696
2.691243083,1,1,38,2,0,0,1,0,276853.9438,1670002.898
3.0301337,1,1,34,1,0,1,0,0,279529.8423,1676471.501
3.246490992,1,1,21,1,0,1,0,0,279518.1422,1676403.651
2.761274962,1,1,12,1,0,1,0,0,284620.9852,1677304.529
2.448415541,1,0,11,3,0,1,0,0,286455.2992,1674757.38
2.826721731,1,1,17,2,0,1,0,0,284258.0392,1677983.02
2.911263117,1,1,23,1,0,0,1,0,278498.2105,1674125.114
2.733067964,1,1,24,1,0,0,1,0,281537.3668,1678335.069
2.624668592,1,1,9,1,0,0,1,0,282086.8765,1675571.776
3.288774952,1,1,2,1,0,0,1,0,281731.3247,1675461.141
2.87525812,1,1,4,2,0,0,1,0,284897.6471,1676589.562
3.53834722,0,1,3,1,0,0,1,0,279743.7715,1677097.198
2.829677689,1,1,21,3,0,1,0,0,276507.5584,1668507.434
2.644044871,1,0,17,2,0,1,0,0,283216.5206,1677690.753
2.493205453,1,1,39,3,0,1,0,0,278670.5623,1669516.13
3.441699325,1,1,17,1,0,0,0,1,280232.1756,1677457.316
3.222070716,1,1,4,3,0,0,1,0,275626.9103,1667374.414
2.702032129,1,1,15,3,0,1,0,0,285884.8637,1678582.829
2.617395833,1,1,31,3,0,1,0,0,284534.7255,1675320.777
3.92632031,1,1,4,2,0,0,1,0,282810.3765,1675011.637
3.016024977,1,1,22,3,0,1,0,0,275817.5659,1668169.113
2.841998174,1,1,6,2,0,1,0,0,282464.9784,1678211.399
2.909084467,1,1,12,1,0,0,1,0,278472.3436,1673992.492
2.452727751,1,0,9,3,0,1,0,0,278101.4037,1669396.514
3.447762851,1,1,13,1,0,0,1,0,280430.3579,1676118.264
2.745345986,1,1,31,1,0,1,0,0,279337.47,1676933.1
2.623218266,1,1,5,1,0,0,1,0,281853.4678,1674766.137
3.818371449,1,1,29,1,0,0,1,0,282650.7255,1675939.861
3.111735949,1,0,8,2,0,1,0,0,282315.9904,1682312.803
2.911263117,1,1,35,1,0,1,0,0,279037.7436,1676391.226
3.374168709,0,1,23,1,0,0,1,0,278579.5432,1674046.108
2.659559992,1,1,5,1,0,0,0,1,277881.1796,1674652.457
2.997730276,1,1,8,1,0,0,0,1,281625.0153,1676243.547
3.369362658,1,1,8,1,0,0,0,1,281625.0153,1676243.547
3.690877457,1,1,8,1,0,0,0,1,281625.0153,1676243.547
4.023206534,1,1,48,2,0,1,0,0,281542.7395,1679526.919
2.556451817,1,0,17,2,0,1,0,0,283216.5206,1677690.753
2.427454075,1,0,10,3,0,0,1,0,285371.1231,1678172.365
2.841998174,1,1,19,2,0,1,0,0,280173.8301,1671223.227
2.415020522,1,1,19,3,0,1,0,0,277055.2954,1668753.329
2.765060456,1,1,20,1,0,1,0,0,280482.8292,1675459.867
2.630448955,1,1,2,1,0,0,1,0,278353.5189,1673291.684
2.446685437,1,0,8,3,0,1,0,0,286429.5091,1674640.384
2.614471854,1,1,36,2,0,1,0,0,275540.0926,1668109.227
3.289520664,1,1,15,1,0,0,0,1,282047.6237,1676795.139
3.15912582,1,1,5,1,0,0,0,1,282685.1748,1676022.98
3.403527997,0,1,36,1,0,0,1,0,280344.7119,1676701.311
2.987700102,1,1,19,1,0,1,0,0,282063.1783,1677240.331
3.073618812,1,1,6,3,0,0,1,0,276342.3653,1668849.236
2.435366204,1,1,25,1,0,1,0,0,283042.1086,1677278.935
3.39785848,1,1,2,2,0,0,1,0,279569.7978,1672482.318
3.286534473,1,1,8,3,0,1,0,0,285885.5737,1678460.824
2.416806237,1,0,5,3,0,1,0,0,287186.4271,1675209.527
3.145444547,1,1,5,2,0,0,1,0,283972.0043,1678230.882
2.451005098,1,1,5,3,0,1,0,0,284189.3086,1672649.573
2.539236994,1,1,22,1,0,1,0,0,281557.8388,1677047.653
2.71866038,1,1,8,1,0,0,1,0,281065.3208,1676905.738
2.451005098,1,0,7,3,0,1,0,0,288095.4317,1681591.256
2.615203651,1,1,5,2,0,0,1,0,279456.8257,1673916.46
3.585738695,1,1,12,1,0,0,1,0,278472.3436,1673992.492
2.484072969,1,0,5,2,0,1,0,0,278590.1994,1664769.575
3.063858103,1,1,23,1,0,1,0,0,279509.3065,1676289.048
3.244543572,1,1,5,1,0,1,0,0,282429.0504,1675384.345
2.892037037,0,1,19,1,0,0,1,0,279957.5174,1676888.985
2.659559992,1,1,4,2,0,1,0,0,282405.0073,1674003.288
2.602689685,1,1,5,1,0,0,1,0,281694.2706,1675330.297
2.766319109,0,1,35,1,0,0,1,0,282487.8242,1676876.236
2.653241965,1,1,5,3,0,0,1,0,287785.5713,1679590.729
2.413231613,1,0,4,3,0,1,0,0,287515.2179,1678917.376
2.512846018,1,0,14,3,0,1,0,0,287941.4772,1679585.776
2.596000697,1,1,6,1,0,1,0,0,281363.1274,1677327.642
2.525728644,1,0,15,1,0,1,0,0,281667.4244,1676138.855
2.72850621,1,1,6,1,0,0,1,0,284402.1064,1674030.641
3.412796518,1,1,13,1,0,0,1,0,284542.278,1676523.94
2.706048198,1,0,11,2,0,1,0,0,278326.0359,1665762.118
2.516889696,1,1,39,2,0,1,0,0,281863.3592,1682257.525
2.902519892,1,1,25,1,0,0,1,0,284320.1489,1676779.201
2.823163008,1,1,14,3,0,1,0,0,277606.0442,1669380.742
2.434490164,1,0,15,1,0,1,0,0,284685.1582,1676464.927
2.856470206,0,1,31,1,0,0,1,0,278498.9994,1673367.113
3.158276203,1,1,16,2,0,1,0,0,279836.8565,1672632.722
2.446685437,1,0,8,3,0,1,0,0,286429.5091,1674640.384
2.513656063,1,1,38,2,0,1,0,0,281874.0883,1682312.846
2.511223958,1,0,20,2,0,1,0,0,284631.3613,1678630.6
3.493776563,0,1,28,1,0,1,0,0,279774.1469,1676099.023
3.494991261,1,1,15,1,0,0,1,0,282367.0921,1676616.185
2.434490164,1,0,8,3,0,1,0,0,277334.9607,1668708.003
2.593761055,1,1,8,3,0,1,0,0,277334.9607,1668708.003
2.826721731,1,1,5,3,0,1,0,0,284189.3086,1672649.573
3.122805356,1,1,2,1,0,0,0,1,282420.1914,1676449.241
2.607861474,1,1,7,1,0,0,0,1,282376.0918,1675695.946
2.884800713,1,1,9,3,0,0,1,0,275995.3999,1668350.271
2.829087196,1,1,7,1,0,0,1,0,281970.9957,1676579.488
3.347444926,1,1,6,1,0,0,1,0,282183.3172,1676435.5
2.786245049,1,1,3,2,0,0,0,1,284925.9052,1676992.423
2.731766728,1,1,21,2,0,1,0,0,284631.3613,1678630.6
3.017004409,1,1,34,1,0,0,1,0,281631.841,1677813.29
2.512035317,1,1,39,3,0,1,0,0,289556.3907,1677562.012
3.054472769,0,1,24,1,0,0,1,0,280422.1054,1676668.545
3.421000009,1,1,8,1,0,0,1,0,278768.8751,1675515.084
3.028199464,1,1,4,2,0,0,0,1,285091.6982,1677168.471
2.737609003,1,1,4,2,0,0,0,1,285091.6982,1677168.471
2.646174797,1,1,9,1,0,0,1,0,282162.0909,1677192.259
2.714694744,1,1,42,1,0,0,1,0,279230.2603,1676307.847
2.669309373,1,1,29,2,0,1,0,0,276918.5775,1670934.51
3.240245851,1,1,41,1,0,1,0,0,282211.4314,1676241.886
2.759376828,1,1,34,1,0,1,0,0,280595.3267,1674099.276
2.764430535,1,1,13,3,0,1,0,0,287361.6462,1679519.181
2.35991016,1,1,24,3,0,1,0,0,287749.2459,1675563.463
3.424262655,1,1,12,1,0,0,1,0,284640.7723,1677373.853
2.895911938,1,1,3,2,0,0,0,1,284925.9052,1676992.423
3.796387662,1,1,42,1,0,1,0,0,279643.7687,1676643.061
2.540814282,1,1,27,2,0,1,0,0,284940.5777,1678863.568
3.39718936,1,1,11,1,0,1,0,0,284563.2919,1677372.244
2.990217093,1,1,39,2,0,1,0,0,280513.356,1672715.187
2.674148649,1,1,25,1,0,1,0,0,280709.1715,1677464.106
2.623218266,1,1,29,3,0,1,0,0,276502.7803,1667569.785
2.986186861,1,0,8,1,0,0,1,0,278768.8751,1675515.084
3.432049845,1,1,2,1,0,0,1,0,282567.9273,1676009.745
3.17722015,1,1,22,1,0,0,1,0,281919.7712,1676112.679
3.044046134,1,1,22,1,0,0,1,0,281919.7712,1676112.679
3.092405161,1,1,22,1,0,0,1,0,281919.7712,1676112.679
2.826721731,1,1,3,2,0,0,0,1,284925.9052,1676992.423
3.19703913,1,1,3,2,0,0,0,1,284925.9052,1676992.423
3.896096855,1,1,3,2,0,0,0,1,284979.2407,1676980.184
2.858766418,1,1,3,2,0,0,0,1,284979.2407,1676980.184
3.152308581,0,1,3,3,0,0,1,0,276412.8974,1669373.32
2.811208293,1,1,41,1,0,1,0,0,281490.2576,1675103.735
2.446685437,1,0,8,3,0,1,0,0,286429.5091,1674640.384
2.512846018,1,1,3,3,0,0,1,0,276390.2006,1669573.496
2.48240352,1,0,6,3,0,1,0,0,278280.9203,1667077.306
3.175968324,1,1,26,1,0,0,1,0,279450.564,1676619.903
2.701361213,1,1,43,1,0,0,1,0,280861.8682,1676742.14
3.108614431,1,1,4,1,0,0,0,1,281284.0546,1677565.641
2.555675721,1,0,9,1,0,1,0,0,285557.9783,1679316.924
2.83085763,1,1,13,1,0,0,1,0,280548.1358,1675793.134
3.575430762,1,1,30,1,0,0,1,0,279503.4233,1676617.978
2.556451817,1,1,37,2,0,1,0,0,275453.6975,1667015.332
2.434490164,1,0,8,3,0,1,0,0,277334.9607,1668708.003
2.725890119,1,1,42,2,0,1,0,0,285828.6582,1679166.946
3.260017768,1,1,7,2,0,0,1,0,283694.7949,1678051.729
2.774461967,1,1,20,3,0,1,0,0,286636.6687,1674802.873
3.132446097,1,0,10,1,0,1,0,0,281355.6713,1675310.223
2.714694744,1,1,6,1,0,1,0,0,278138.6459,1675116.435
2.635479508,1,1,10,1,0,0,1,0,279549.1862,1676627.431
2.588515632,1,1,10,3,0,1,0,0,276849.5707,1669223.028
2.74598804,1,1,3,2,0,0,0,1,283173.014,1675462.051
2.776331709,1,1,17,2,0,0,1,0,281342.4508,1678731.688
3.23317313,1,1,4,2,0,0,1,0,282810.3765,1675011.637
3.449670035,1,1,45,1,0,1,0,0,282772.0285,1677224.005
3.3127304,1,1,4,2,0,0,1,0,281971.8058,1674051.205
2.637627737,1,1,13,2,0,1,0,0,278303.032,1672608.569
2.725890119,1,1,17,1,0,0,0,1,280078.7196,1677366.811
2.599722324,1,1,35,2,0,1,0,0,278966.2834,1673378.393
2.650421088,0,1,5,1,0,0,1,0,282913.0121,1675590.614
2.529720666,1,1,38,3,0,1,0,0,276052.945,1668814.087
3.14458322,0,1,5,1,0,0,1,0,279525.7687,1675997.164
2.607861474,1,1,5,3,0,1,0,0,283879.8202,1673632.159
2.652537491,1,1,43,1,0,0,1,0,277577.1258,1675908.265
3.269568939,1,1,8,1,0,0,1,0,281654.0923,1678137.901
2.831447079,1,1,6,2,0,1,0,0,283354.8129,1677814.631
3.146305132,1,1,9,1,0,0,1,0,281746.7369,1676297.55
2.972975286,1,1,4,1,0,0,1,0,281376.2964,1676703.884
